Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2026-03-31 (Price: 180.01)",No Exit Yet,"12.68%, 1.1 month","100.0%, Past 43 years, 6","Quarterly, is CONFIRMED on 2026-03-31",Already confirmed,"2026-05-04 (Price: 202.84), 12.68% above",1.1 month,172.8,No Information,No Information,No Information,No Information,No Information,17.51% above/16.05% above/12.68% above,41.25%/20.33%/31.75%,"-0.0%, 21.01%",3.6 years/1.8 year/2.8 years,2031-05-21/2028-10-24/2030-03-28,7.03%,8.51%,-1.48%,0.25,0.5,222.4204/237.1632/284.42/No Horizontal Resistance/207.1743/217.2943/No EMA 200 Target,54.39/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/159.9,100.0%/20/2.5 years (Across ALL Assets),0.0%/5/2.8 months (Across ALL Assets)
TRENDPULSE,"MU, Long, 2026-03-31 (Price: 337.84)",No Exit Yet,"70.63%, 1.1 month","100.0%, Past 41 years, 7","Quarterly, is CONFIRMED on 2026-03-31",Already confirmed,"2026-05-04 (Price: 576.45), 70.63% above",1.1 month,295.13,No Information,No Information,No Information,No Information,No Information,101.97% above/82.76% above/70.63% above,248.53%/139.08%/212.05%,"-0.0%, 14.87%",1.5 year/1.3 year/1.4 year,2028-05-21/2028-02-06/2028-03-28,12.14%,8.71%,3.43%,0.3,0.46,713.1802/1054.2297/539.52/No Horizontal Resistance/431.1818/451.0413/No EMA 200 Target,49.98/48.44/310.1249/293.6684/No F-Track Level/No F-Track Level/240.62,100.0%/20/2.5 years (Across ALL Assets),0.0%/5/2.8 months (Across ALL Assets)
DELTADRIFT,"BDGI.TO, Long, 2026-03-11 (Price: 64.46)",2026-05-01 (Price: 78.36),"21.56%, 1.7 month","70.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-03-11",Already confirmed,"2026-05-04 (Price: 80.22), 24.45% above",1.8 month,64.43,No Information,No Information,No Information,No Information,No Information,No Information,7.41%/3.8%/5.01%,"11.11%, 11.11%",11 days/1 day/6 days,2026-03-26/2026-03-12/2026-03-19,4.4%,6.0%,-1.6%,0.12,0.31,68.2954/67.6894/67.99/No Horizontal Resistance/79.9248/84.3122/66.64,64.31/24.32/58.0566/53.241/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
DELTADRIFT,"WFG.TO, Long, 2026-02-25 (Price: 88.81)",2026-05-04 (Price: 81.01),"-8.78%, 2.3 months","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-02-25",Already confirmed,"2026-05-04 (Price: 81.01), 8.78% below",2.3 months,90.02,No Information,No Information,No Information,No Information,No Information,No Information,7.22%/2.44%/4.18%,"15.92%, 15.92%",28 days/2 days/10 days,2026-04-06/2026-02-27/2026-03-11,6.21%,-0.85%,7.06%,0.27,-0.02,93.0906/92.5223/92.81/131.52/170.6139/181.1797/92.39,81.56/81.2433/80.1487/76.1079/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2026-02-15 (Price: 146.42)",2026-05-04 (Price: 148.92),"1.71%, 2.6 months","88.89%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-04 (Price: 148.92), 1.71% above",2.6 months,138.58,No Information,No Information,No Information,No Information,No Information,7.48% above/1.71% above/1.71% above,10.37%/4.41%/6.88%,"16.23%, 28.98%",1.3 year/28 days/4 months,2027-12-24/2026-03-27/2026-08-07,6.03%,6.67%,-0.64%,0.25,0.38,154.6781/156.4937/165.6/171.0825/218.156/349.4971/No EMA 200 Target,130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.09,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2026-01-25 (Price: 59.07)",2026-05-04 (Price: 64.1),"8.52%, 3.3 months","92.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-01-23",Already confirmed,"2026-05-04 (Price: 64.1), 8.52% above",3.3 months,57.35,No Information,No Information,No Information,No Information,No Information,8.52% above/10.02% above/8.52% above,11.23%/1.19%/3.68%,"20.12%, 35.1%",1.4 year/28 days/3.8 months,2028-01-23/2026-03-06/2026-07-09,2.42%,0.62%,1.8%,0.03,-0.09,61.6277/61.2438/73.31/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,40.58/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/50.68,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2026-01-18 (Price: 48.64)",2026-05-04 (Price: 49.74),"2.26%, 3.5 months","100.0%, Past 10 years, 17","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-04 (Price: 49.74), 2.26% above",3.5 months,48.27,No Information,No Information,No Information,No Information,No Information,3.15% above/2.26% above/2.26% above,4.78%/1.57%/3.0%,"-0.0%, 32.4%",1.1 year/28 days/4.1 months,2027-08-14/2026-02-27/2026-07-13,4.68%,4.24%,0.44%,0.14,0.19,49.3842/50.0992/65.73/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,35.35/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/42.5,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2026-01-18 (Price: 1358.5699)",2026-05-04 (Price: 1386.21),"2.03%, 3.5 months","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-04 (Price: 1386.21), 2.03% above",3.5 months,1256.0601,No Information,No Information,No Information,No Information,No Information,2.03% above/4.1% above/2.03% above,26.23%/2.69%/11.69%,"25.72%, 56.36%",8.9 months/1.2 month/3.2 months,2027-02-08/2026-03-11/2026-06-06,11.19%,16.01%,-4.82%,0.45,0.78,1488.0416/1517.3867/2118.07/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,689.82/576.784/1034.6774/832.8601/No F-Track Level/No F-Track Level/873.67,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-12-31 (Price: 310.24)",2026-05-04 (Price: 347.24),"11.93%, 4.1 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-05-04 (Price: 347.24), 11.93% above",4.1 months,302.43,No Information,No Information,No Information,No Information,No Information,13.93% above/11.93% above/11.93% above,30.2%/3.49%/14.5%,"-0.0%, 34.42%",1.6 year/5 months/9.8 months,2028-04-13/2026-08-05/2027-03-01,8.35%,8.02%,0.33%,0.44,0.41,377.7482/355.2248/311.87/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,136.01/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/267.22,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
FRACTAL TRACK,"MU, Long, 2025-12-31 (Price: 285.41)",2026-05-04 (Price: 576.45),"101.97%, 4.1 months","100.0%, Past 41 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-05-04 (Price: 576.45), 101.97% above",4.1 months,165.6,No Information,No Information,No Information,"88.6% (Price: 60.8685), 847.04% above, Upmove Bounce Back","2022-12-31 (Price: 48.43), 2024-06-30 (Price: 157.54)",No Information,60.09%/30.18%/39.46%,"0%, 84.83%",10.1 years/3.1 months/2.8 years,2040-06-01/2026-05-14/2029-12-28,8.17%,8.71%,-0.54%,0.21,0.46,585.2332/398.0328/350.88/No Horizontal Resistance/No Target/293.6684/No EMA 200 Target,49.98/48.44/232.8481/218.3057/No F-Track Level/No F-Track Level/279.35,100.0%/4/1.1 year (Across ALL Assets),50.0%/2/9.1 months (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-28 (Price: 129.16)",2026-05-03 (Price: 145.84),"12.91%, 4.2 months","87.5%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2026-05-04 (Price: 144.54), 11.91% above",4.2 months,128.25,No Information,No Information,No Information,No Information,No Information,14.9% above/12.12% above/11.91% above,12.32%/1.31%/6.69%,"9.57%, 31.6%",1.8 year/28 days/4.8 months,2028-07-23/2026-02-06/2026-07-24,7.5%,5.67%,1.83%,0.29,0.31,139.5315/137.8008/172.77/No Horizontal Resistance/No Target/152.0396/No EMA 200 Target,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/102.19,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2025-10-31 (Price: 477.54)",2026-05-04 (Price: 468.52),"-1.89%, 6.2 months","80.0%, Past 30 years, 15","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-05-04 (Price: 468.52), 1.89% below",6.2 months,502.5,No Information,No Information,No Information,"23.66% (Price: 451.5539), 3.76% above, Upmove Bounce Back","2020-03-31 (Price: 159.5), 2025-05-31 (Price: 542.07)",No Information,27.51%/12.01%/21.3%,"16.03%, 41.66%",4.6 years/7.1 months/1.5 year,2032-05-24/2026-09-04/2027-12-22,7.82%,7.65%,0.17%,0.24,0.45,602.2257/579.256/707.08/488.245/630.85/709.9376/489.88,267.02/268.082/449.7662/405.99/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.19%/37/1.4 year (Across ALL Assets),57.63%/59/9.4 months (Across ALL Assets)
PULSEGAUGE,"QQQ, Long, 2025-10-10 (Price: 589.5)",2026-05-01 (Price: 674.15),"14.36%, 6.8 months","82.35%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-10-10",No Cancellation Possible,"2026-05-04 (Price: 672.88), 14.14% above",6.9 months,608.45,No Information,No Information,No Information,No Information,No Information,No Information,17.02%/14.9%/15.5%,"23.59%, 27.45%",8.1 months/1.6 month/5 months,2026-09-26/2025-12-18/2026-05-15,7.47%,7.45%,0.02%,0.04,-0.16,604.1196/680.8725/610.7303/No Horizontal Resistance/610.7303/836.2536/604.64,422.67/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"^NDX, Long, 2025-10-10 (Price: 24221.7402)",2026-05-01 (Price: 27710.3574),"14.4%, 6.8 months","88.24%, Past 25 years, 17","Weekly, was CONFIRMED on 2025-10-10",No Cancellation Possible,"2026-05-04 (Price: 27651.8184), 14.16% above",6.9 months,24986.2598,No Information,No Information,No Information,No Information,No Information,No Information,16.37%/15.22%/15.63%,"23.4%, 22.68%",7.8 months/2.3 months/4.9 months,2026-09-13/2026-01-17/2026-05-10,9.39%,7.53%,1.86%,0.1,-0.16,24546.3115/28007.5982/25025.4383/No Horizontal Resistance/25025.4383/33965.62/24846.61,17397.7/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"AEM.TO, Long, 2025-09-30 (Price: 234.4)",2026-05-04 (Price: 244.74),"4.41%, 7.2 months","94.12%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-04 (Price: 244.74), 4.41% above",7.2 months,200.18,No Information,No Information,No Information,No Information,No Information,4.41% above/9.75% above/4.41% above,119.13%/17.55%/51.9%,"19.32%, 59.99%",2 years/5.1 months/11.8 months,2028-08-07/2026-05-09/2027-02-24,12.5%,9.51%,2.99%,0.49,0.47,262.5983/356.0536/366.4/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,61.72/60.0025/193.9088/163.0279/No F-Track Level/No F-Track Level/159.65,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-09-30 (Price: 126.19)",2026-05-04 (Price: 177.65),"40.78%, 7.2 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-04 (Price: 177.65), 40.78% above",7.2 months,124.35,No Information,No Information,No Information,No Information,No Information,40.78% above/40.11% above/40.78% above,48.01%/11.5%/25.89%,"-0.0%, 64.29%",3.9 years/5.1 months/1.2 year,2031-04-25/2026-05-09/2027-06-17,9.1%,7.41%,1.69%,0.35,0.38,166.2932/158.8606/192.6/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/104.72,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-08-31 (Price: 124.62)",2026-05-04 (Price: 177.65),"42.55%, 8.2 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-05-04 (Price: 177.65), 42.55% above",8.2 months,114.68,No Information,No Information,No Information,No Information,No Information,64.22% above/53.56% above/42.55% above,48.01%/11.5%/25.89%,"-0.0%, 64.29%",3.9 years/5.1 months/1.2 year,2031-03-26/2026-04-09/2027-05-18,9.1%,7.41%,1.69%,0.35,0.38,164.2242/156.8841/134.06/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/102.35,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
